1,0.051822985,0,0,0,0,0,0,0,0,0,0,0.048694179,0.079823954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087395272,0,0,0,0,0.08097646,0,0,0,0,0,0,0,0,0,0,0,0,0.042508364,0,0,0,0,0.061630905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067824526,0,0.067864702,0,0,0,0,0.17354765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093908288,0,0,0,0,0,0,0,0.072484443,0,0,0,0,0,0,0,0.240685824,0,0,0.076041972,0.133713969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104252276,0.078790861,0,0,0.050332377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060883314,0.060883314,0,0,0,0,0,0,0,0,0,0,0,0.102369985,0,0,0,0,0,0,0,0,0,0,0,0.1395025,0.100079491,0.087353252,0.085890331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065397979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113095195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065831442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100581628,0,0,0,0,0.240685824,0.378325888,0,0,0.07831719,0.07831719,0,0,0,0,0,0,0,0,0.118261146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067297486,0,0,0,0,0,0,0,0.08097646,0.067824526,0,0,0,0,0
0.051822985,1,0,0,0,0,0,0.062183283,0,0,0,0,0.780169651,0.136933627,0,0,0,0,0,0,0,0.063906796,0,0,0,0,0,0,0,0,0.063788873,0.052101135,0.0493428,0,0,0,0,0,0.070316212,0.278391291,0,0,0,0,0.137969108,0,0,0,0,0,0.075162623,0,0,0,0,0,0,0.135050583,0,0,0,0,0.118489327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180707417,0,0.437337909,0,0,0,0,0.038480249,0,0,0,0,0,0,0,0,0,0.037892821,0,0,0,0.148693434,0,0,0.048465053,0,0,0.053386426,0,0.129992703,0,0,0,0,0,0,0,0.045723293,0,0.046320165,0.192517113,0.189366339,0,0,0.042454271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037778881,0,0,0,0,0.156238765,0.185050097,0,0.066967241,0.150931711,0.045545251,0,0.115187115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048185604,0.042666683,0.109876169,0.097033466,0,0,0,0,0.896160778,0.896160778,0,0.052564348,0,0,0,0,0,0,0,0,0,0.300582361,0,0,0.202636703,0,0,0,0,0,0,0,0,0.176822266,0.15329428,0.143453869,0.142230935,0,0,0,0.042564577,0,0,0.050633354,0.050161389,0.050633354,0.04722295,0.04722295,0,0,0,0,0,0.047331713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060840721,0.166914015,0.074448019,0.056824689,0.051023942,0.047736096,0.047562518,0.047736096,0.050181195,0.054049768,0.047562518,0.051223758,0.062541129,0.08452501,0,0,0,0,0,0,0,0,0,0.041064156,0.049596894,0,0,0,0,0,0.054793267,0.045548717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162076912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177654228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153655467,0,0.04722295,0.050633354,0.04722295,0.045723293,0.0555579,0.044410937,0,0.202981536,0.202981536,0,0,0,0,0,0,0,0,0.165257038,0,0,0,0,0,0.11988665,0.152171218,0,0,0,0,0.048966528,0,0,0,0,0,0,0.091000797,0.045306768,0,0.037326894,0,0,0,0,0,0,0,0,0,0.186714188,0,0,0,0,0,0,0.081247151,0.137969108,0.180707417,0,0,0,0.040867401,0
0,0,1,0.024198776,0,0.156073951,0.264583615,0,0.208879669,0.195550682,0.256439932,0,0.079368015,0,0,0.114785306,0,0.059691322,0,0.024326415,0,0,0.06469043,0,0,0,0,0,0,0,0,0,0,0.127207224,0,0,0,0,0,0,0,0,0,0.091092251,0.078382968,0.122901374,0.122901374,0.125343222,0.485284997,0.092813139,0.053827068,0,0.163475633,0.141894344,0.15179359,0.143406496,0.0861369,0.206955359,0.166012102,0.124890627,0.070219503,0,0.149173829,0.150243472,0.142501516,0,0,0,0,0,0.124613067,0,0.09054752,0.405845678,0.109536722,0.105977236,0.125343222,0.140362347,0.071513906,0,0,0.143968524,0,0,0.0861369,0.113638176,0,0,0,0,0.071685346,0.071685346,0.075562139,0.062298397,0,0.109533563,0,0,0,0,0.137958787,0.035387516,0,0.060354482,0.063903287,0.055790892,0.05942226,0.049352027,0.047703675,0.1025173,0.026609904,0.025318648,0,0,0,0,0,0.09849499,0.075941931,0,0,0,0,0.126494642,0,0.079808108,0,0,0,0,0,0,0,0.072459639,0,0,0.021649695,0,0.105741927,0.083214813,0,0.094064536,0.06547954,0.078960475,0.119048577,0.119048577,0.134934302,0,0,0,0,0.187571223,0.048005163,0.033171588,0,0,0,0,0.105186136,0.027554275,0,0,0,0,0.08695276,0.078363614,0.096086846,0,0,0,0,0,0,0.085230529,0,0,0,0,0,0.072686335,0,0.090750794,0,0,0,0,0,0.077669244,0.108703796,0,0,0,0,0.031448131,0,0.110780031,0,0,0,0,0,0,0,0,0.080669042,0.075409812,0.082835343,0.078234697,0,0.093494781,0,0.070163345,0.069545072,0.070163345,0.065681384,0.065681384,0.070846063,0.088222454,0.082865765,0.066279293,0.076685542,0.065824835,0.074250281,0,0,0.078186023,0,0,0,0,0,0.091733642,0,0,0,0.087702846,0,0,0,0.078215522,0.070674533,0.066357895,0.066129141,0.066357895,0.069571032,0.074619957,0.066129141,0.070935877,0,0.026720019,0.073042504,0.119416849,0.072881963,0.290830022,0.229420895,0,0.092510766,0.100230396,0.202042898,0.057502265,0.105085941,0.031525921,0.028618697,0.025577528,0.026609904,0,0.027868391,0.063468854,0,0,0,0,0,0,0,0,0,0.02894241,0.02354761,0,0.073421213,0.044930944,0.094012633,0.170999928,0.159901601,0,0.222410646,0.037474667,0.180244111,0.119496176,0.035836339,0.098789444,0.134676041,0,0.081506263,0,0.091573293,0.125789999,0,0,0,0.072182433,0.072182433,0.184693136,0,0.033075866,0.223525762,0,0,0.111091936,0,0,0,0,0.071460081,0.875180451,0.875180451,0,0,0.065681384,0.070163345,0.065681384,0,0,0.076222581,0.903800368,0.077086424,0.077086424,0,0,0,0,0,0,0,0.071535499,0,0,0,0,0.151406751,0.07424999,0,0,0.082762897,0.089691988,0.06744751,0.06744751,0.070564781,0.075218899,0,0,0,0,0,0,0.063148442,0,0,0.098175188,0.070219503,0.074339064,0,0.083214813,0.083214813,0.125032722,0.087369413,0,0.186920371,0.225818332,0.081225652,0.102688869,0,0,0,0,0.078382968,0.071513906,0,0,0,0.05723914,0
0,0,0.024198776,1,0,0,0,0,0,0,0,0,0.02430288,0.087728538,0.041754615,0.039930836,0,0.032723677,0,0.831725307,0.122694959,0,0,0,0.131955655,0.131955655,0.16773066,0.158192955,0.232206133,0,0,0,0,0,0.146211845,0.204800714,0.053588431,0,0,0,0,0.095604666,0,0,0,0.044130371,0.044130371,0.196852005,0.042501153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201322534,0.190578665,0.168745435,0.123251177,0.095012628,0.195134706,0,0.061044818,0.033007481,0.199853532,0.154458562,0.196852005,0,0,0,0,0,0,0,0,0,0.049631769,0,0,0,0,0,0,0,0.314597267,0.037350216,0,0,0,0,0.052683123,0.058093697,0,0,0,0,0,0,0.104232997,0,0.03768606,0.184312655,0,0,0.121339745,0.130372223,0,0.032245554,0,0,0.166986334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05538897,0,0.14920992,0,0.035549634,0,0,0,0.037200666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207707207,0.168139045,0.210308491,0.187310268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15155622,0,0,0.178217053,0.054345825,0.180393699,0,0.160054307,0,0.05699047,0,0,0.252680861,0,0.164392823,0,0.054373416,0,0.038249262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033489556,0,0,0,0,0,0,0,0,0,0.174975856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034502974,0,0,0,0.143027922,0,0.092226412,0.03524325,0.048367717,0.041845889,0.035648288,0.03768606,0,0.040260947,0,0,0,0.403147229,0.446124075,0.334298689,0.166986334,0,0,0,0.042541622,0.031824662,0.04029546,0,0,0,0,0,0,0.037395201,0.0639398,0.028104735,0,0.059313199,0.013508807,0.019471426,0,0,0.093852576,0,0,0,0,0,0,0,0,0,0.422005115,0,0,0,0.038105261,0,0,0,0,0,0.028158662,0.028158662,0,0,0,0,0,0.130372223,0,0.046434304,0.02407247,0,0,0,0,0,0,0.133667906,0,0,0,0,0.19790624,0,0.039194524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040826197,0,0,0,0,0,0.044720126,0,0,0,0.196120494,0.144194206,0,0,0,0,0.034136226,0,0,0,0,0,0,0,0.198235672,0,0.091676123,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188442657,0,0,0,0,0,0,0,0,0,0,0,0,0.111406028,0.111406028,0,0,0,0,0.15348463,0,0,0,0,0,0,0,0,0.158584452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221983816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094162311,0,0,0,0,0,0,0,0,0,0,0,0,0.07854775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3777117,0.329896359,0.23536788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096890515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27404642,0.224744992,0.310833788,0.154489728,0,0,0,0,0,0,0,0.071258494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158584452,0.113442397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184646283,0,0,0,0,0,0,0.184459476
0,0,0.156073951,0,0,1,0.533441735,0,0.067992588,0.059174453,0.41618386,0,0,0,0,0,0,0,0,0,0,0,0.045232649,0,0,0,0,0,0,0,0,0,0,0.279916302,0,0,0,0,0,0,0,0,0,0.093954524,0.065797494,0,0,0,0.088655808,0.098788774,0.092285629,0,0.841339335,0.557606585,0.439205996,0.573042316,0.25857593,0.288904534,0.52398592,0.569754717,0.05264996,0,0.42510266,0.649859194,0.563742602,0,0,0,0,0,0,0,0,0.059162933,0,0,0,0.542481219,0.054544085,0,0,0.797256747,0,0,0.25857593,0.469618308,0,0,0,0,0.054799861,0.054799861,0.06091308,0.042325005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133104538,0,0,0,0,0,0,0,0,0.061548009,0,0,0,0,0.276488964,0,0.068421927,0,0,0,0,0,0,0,0.165052019,0,0,0,0,0,0.075173224,0,0.102502798,0,0.20314989,0.24323561,0.24323561,0.320274498,0,0,0,0,0.089985698,0,0.078745337,0,0,0,0,0.145357422,0,0,0,0,0,0.266070167,0.19924549,0.108893327,0,0,0,0,0,0,0.250576658,0,0,0,0,0,0.166232973,0,0,0,0,0,0,0,0.0645239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07006228,0.060660324,0.230944143,0.19841419,0,0.338559135,0,0.1536012,0.150668813,0.1536012,0.133637603,0.133637603,0.15691148,0.278327283,0.231180767,0.136136325,0.188744153,0.134232798,0.058771169,0,0,0.198101421,0,0,0,0,0,0.095720885,0,0,0,0.085258412,0,0,0,0.198290903,0.15607252,0.136468349,0.135504369,0.136468349,0.150790711,0.176704976,0.135504369,0.157352737,0,0.050055042,0.168107673,0.244777944,0.167259724,0.142526325,0.354703885,0,0.09791711,0,0.063309011,0.103642743,0,0,0,0,0,0,0,0.124786783,0,0,0,0,0,0,0,0,0,0,0,0,0.057457094,0.207932185,0.345449636,0.641328468,0.508866028,0,0.161557021,0,0.105831295,0.245111476,0,0.042330663,0.065506496,0,0.220901453,0,0.314651022,0.27314454,0,0,0,0.163620708,0.163620708,0.052858875,0,0,0.07936119,0,0,0,0,0,0,0,0.159955561,0.047087427,0.047087427,0,0,0.133637603,0.1536012,0.133637603,0,0,0,0.155002628,0.063503275,0.063503275,0,0,0,0,0,0,0,0.054576236,0,0,0,0,0.206320873,0.174644274,0,0,0.074236218,0.29349807,0.141158127,0.141158127,0.155538292,0.180100975,0,0,0,0,0,0,0.123554216,0,0,0.116051987,0.05264996,0,0,0.075173224,0.075173224,0,0,0,0.054097947,0.081330141,0.071145773,0,0,0,0,0,0.065797494,0.054544085,0,0,0,0.102791059,0
0,0,0.264583615,0,0,0.533441735,1,0,0.072911657,0.062865694,0.206336391,0,0,0,0,0,0,0,0,0,0,0,0.047358201,0,0,0,0,0,0,0,0,0,0,0.300427628,0,0,0,0,0,0,0,0,0,0.103614172,0.070393339,0,0,0,0.097207054,0.109524827,0.096194425,0,0.631106154,0.397630578,0.218358246,0.40973788,0.291798238,0.141062486,0.263213941,0.28781899,0.055552132,0,0.210985719,0.470973184,0.402435683,0,0,0,0,0,0,0,0,0.062852692,0,0,0,0.385829613,0.057665019,0,0,0.414359611,0,0,0.291798238,0.234342437,0,0,0,0,0.057950979,0.057950979,0.064831597,0.044180466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153359316,0,0,0,0,0,0,0,0,0.065551326,0,0,0,0,0.296483138,0,0.073405593,0,0,0,0,0,0,0,0.177987076,0,0,0,0,0,0.08123245,0,0.114108701,0,0.223106555,0.258576175,0.258576175,0.347413558,0,0,0,0,0.093698174,0,0.085419658,0,0,0,0,0.169856111,0,0,0,0,0,0.301377604,0.218406244,0.122084596,0,0,0,0,0,0,0.281651725,0,0,0,0,0,0.179361155,0,0,0,0,0,0,0,0.068937582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075296909,0.064545352,0.257086535,0.217407769,0,0.397870081,0,0.164743145,0.161374574,0.164743145,0.141992746,0.141992746,0.168557047,0.317200315,0.257379795,0.144816981,0.205851668,0.142664878,0.062410722,0,0,0.21703231,0,0,0,0,0,0.10576657,0,0,0,0.093137705,0,0,0,0.217259757,0.16758932,0.145192756,0.144102074,0.145192756,0.161514418,0.191613472,0.144102074,0.16906634,0,0.052671083,0.1815456,0.260319887,0.180557068,0.152069578,0.633201003,0,0.108454434,0,0.067552587,0.108598641,0,0,0,0,0,0,0,0.132041811,0,0,0,0,0,0,0,0,0,0,0,0,0.060930901,0.261985671,0.407420348,0.760250694,0.580974485,0,0.173929542,0,0.111003926,0.260697151,0,0.043134633,0.067452028,0,0.244702497,0,0.365254958,0.292640886,0,0,0,0.176323762,0.176323762,0.055784765,0,0,0.086144814,0,0,0,0,0,0,0,0.172074809,0.049395318,0.049395318,0,0,0.141992746,0.164743145,0.141992746,0,0,0,0.2626961,0.067773812,0.067773812,0,0,0,0,0,0,0,0.057700955,0,0,0,0,0.217253794,0.189192763,0,0,0.080139403,0.337055897,0.150513024,0.150513024,0.166973496,0.195613167,0,0,0,0,0,0,0.130662548,0,0,0.131154932,0.055552132,0,0,0.08123245,0.08123245,0,0,0,0.057166599,0.088469684,0.076549802,0,0,0,0,0,0.070393339,0.057665019,0,0,0,0.107663927,0
0,0.062183283,0,0,0,0,0,1,0,0,0,0,0.058205038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155941883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08307066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119512454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257932038,0.202353168,0.107498235,0.083424525,0,0,0,0,0.073878014,0.073878014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116606225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19157384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27283699,0,0,0,0,0.266972927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.208879669,0,0,0.067992588,0.072911657,0,1,0.904659612,0.776061963,0,0,0,0,0,0,0,0,0,0,0,0.090748754,0,0,0,0,0,0,0,0,0,0,0.04849078,0,0,0,0,0,0,0,0,0,0.152926704,0.120205719,0,0,0,0.147325702,0.157839877,0.032778116,0,0.073924514,0.057762587,0.099519304,0.058789195,0.067548562,0.186979777,0.11353936,0.047134936,0.102017334,0,0.097061734,0.063617232,0.058173069,0,0,0,0,0,0,0,0,0.111295013,0,0,0,0.056737043,0.104772465,0,0,0.059174453,0,0,0.067548562,0.04091461,0,0,0,0,0.105140856,0.105140856,0.113696585,0.086110576,0,0,0,0,0,0,0,0,0,0.100953329,0.111291194,0.088803148,0.098371947,0.073532754,0.069932344,0.188123773,0,0,0,0,0,0,0,0,0.114558638,0,0,0,0,0.048070837,0,0.123590248,0,0,0,0,0,0,0,0.050652189,0,0,0,0,0,0.131955901,0,0.161493565,0,0.058200577,0.043832396,0.043832396,0.053216709,0,0,0,0,0.215738815,0.07058218,0.053225096,0,0,0,0,0.197310487,0,0,0,0,0,0.068687506,0.057473452,0.167547692,0,0,0,0,0,0,0.066302518,0,0,0,0,0,0.050902279,0,0,0,0,0,0,0,0.118535274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125667179,0.113352059,0.063103776,0.057317347,0,0.0784607,0,0.048168769,0.047515236,0.048168769,0.043569114,0.043569114,0.048897782,0.070493552,0.063143573,0.044164687,0.055467351,0.043711515,0.110752267,0,0,0.057258496,0,0,0,0,0,0.154743089,0,0,0,0.143609315,0,0,0,0.057294157,0.048713888,0.044243383,0.044014616,0.044243383,0.04754255,0.053072667,0.044014616,0.048994268,0,0.038362721,0.051297029,0.044035809,0.05111882,0.116839724,0.056953586,0,0.156967373,0,0.306904023,0.035929454,0,0,0,0,0,0,0,0.041411134,0,0,0,0,0,0,0,0,0,0,0,0,0.10891775,0.091758059,0.079286641,0.080435583,0.071004882,0,0.127699941,0,0.093447144,0.044079707,0,0.043132036,0.063195477,0,0.061385353,0,0.075466019,0.047658105,0,0,0,0.050347598,0.050347598,0.268579665,0,0,0.35936825,0,0,0,0,0,0,0,0.049560135,0.245788945,0.245788945,0,0,0.043569114,0.048168769,0.043569114,0,0,0,0.207715874,0.117183138,0.117183138,0,0,0,0,0,0,0,0.104818819,0,0,0,0,0.099154059,0.052652168,0,0,0.13082315,0.072636526,0.04534403,0.04534403,0.048596483,0.053758768,0,0,0,0,0,0,0.041104475,0,0,0.174001677,0.102017334,0,0,0.131955901,0.131955901,0,0,0,0.273315493,0.365331216,0.127023166,0,0,0,0,0,0.120205719,0.104772465,0,0,0,0.035698382,0
0,0,0.195550682,0,0,0.059174453,0.062865694,0,0.904659612,1,0.7173884,0,0,0,0,0,0,0,0,0,0,0,0.084203733,0,0,0,0,0,0,0,0,0,0,0.043832396,0,0,0,0,0,0,0,0,0,0.135215472,0.10898476,0,0,0,0.130818052,0.139042267,0.030581172,0,0.063617232,0.051271684,0.091702528,0.052078918,0.058837847,0.176227278,0.103476378,0.04272156,0.093819378,0,0.089611802,0.055832514,0.051594837,0,0,0,0,0,0,0,0,0.101608962,0,0,0,0.050462059,0.096144459,0,0,0.052381022,0,0,0.058837847,0.037547621,0,0,0,0,0.096454584,0.096454584,0.103606952,0.080195687,0,0,0,0,0,0,0,0,0,0.089354979,0.097359724,0.079702786,0.087326707,0.067181127,0.064163084,0.162017511,0,0,0,0,0,0,0,0,0.104322312,0,0,0,0,0.043488977,0,0.111759611,0,0,0,0,0,0,0,0.04559094,0,0,0,0,0,0.118556283,0,0.141869724,0,0.051616475,0.039990602,0.039990602,0.047658105,0,0,0,0,0.201549799,0.064709703,0.047664831,0,0,0,0,0.168785562,0,0,0,0,0,0.059700111,0.051043751,0.146520728,0,0,0,0,0,0,0.057890194,0,0,0,0,0,0.045793448,0,0,0,0,0,0,0,0.107609842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113455219,0.103320783,0.05543664,0.050920583,0,0.066948146,0,0.043569114,0.043033741,0.043569114,0.039771334,0.039771334,0.044164687,0.061059776,0.055467351,0.040267013,0.049455195,0.039889958,0.101156384,0,0,0.050874129,0,0,0,0,0,0.13663354,0,0,0,0.127879533,0,0,0,0.050902279,0.044014616,0.040332421,0.040142224,0.040332421,0.043056144,0.04754255,0.040142224,0.044243383,0,0.035387368,0.046112688,0.040159852,0.045968629,0.106210601,0.050633281,0,0.13836476,0,0.278966011,0.033306669,0,0,0,0,0,0,0,0.037965369,0,0,0,0,0,0,0,0,0,0,0,0,0.099623791,0.076394635,0.067548562,0.068380707,0.061443035,0,0.115109501,0,0.086521958,0.040196359,0,0.041595355,0.059950456,0,0.054106025,0,0.064755531,0.043150898,0,0,0,0.04534403,0.04534403,0.24693745,0,0,0.321648962,0,0,0,0,0,0,0,0.044704312,0.227539068,0.227539068,0,0,0.039771334,0.043569114,0.039771334,0,0,0,0.194530314,0.106494299,0.106494299,0,0,0,0,0,0,0,0.096183491,0,0,0,0,0.091392316,0.047204838,0,0,0.117641106,0.062661049,0.041245075,0.041245075,0.043918747,0.048092378,0,0,0,0,0,0,0.037707461,0,0,0.151432687,0.093819378,0,0,0.118556283,0.118556283,0,0,0,0.25093512,0.326417569,0.114559312,0,0,0,0,0,0.10898476,0.096144459,0,0,0,0.033108007,0
